year,month,region,subsidiary,product,brand,model,model_group,Capa,feature,sales_qty,sales_price,mon
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,231,122333,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,15,10813,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,125,67282,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,1594,1024499,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,827,425750,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0832,MODELG0816,302,FEATURE4,4,2017,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,1029,563878,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0833,MODELG0817,302,FEATURE4,2,853,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,267,141441,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,22,18649,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,128,96639,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,36,25459,7
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,275,161306,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,121,76527,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,135,77844,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,43,31429,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,91,50555,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,1210,765078,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,384,210475,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,554,310477,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,61,37317,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,10,7568,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,28,21882,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,14,10563,8
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,200,119189,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,69,41875,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,60,35685,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,6,3996,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,85,45617,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,822,524273,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,641,312110,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0832,MODELG0816,302,FEATURE4,2,937,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,585,338800,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,104,60392,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,8,6893,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,3,2332,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0045,MODELG0045,332,FEATURE4,1,1104,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,8,6684,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,15,11390,9
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,298,168085,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,79,48672,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,104,62038,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,20,15756,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,81,42089,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,594,382155,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,658,330896,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,767,416843,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,185,95441,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,8,6831,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,4,3916,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0048,MODELG0048,375,FEATURE4,2,2159,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,10,7467,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,9,6894,10
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,240,133509,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,92,55557,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,64,37811,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,43,29596,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,88,49071,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,672,434307,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,458,235680,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0832,MODELG0816,302,FEATURE4,2,1159,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,318,194935,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,125,67740,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,6,4906,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,1,1007,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,26,22712,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,5,3709,11
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,246,130164,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,47,26016,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,101,57928,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,19,14137,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,128,70602,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,1019,642861,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,225,112218,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,371,227144,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0833,MODELG0817,302,FEATURE4,1,529,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,112,56558,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,4,2828,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,2,1921,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,1,900,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,6,4797,12
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,294,151702,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,121,60337,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0859,MODELG0841,380,FEATURE4,8,6139,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,102,56903,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,2,1131,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,332,151621,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,836,511813,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,679,322798,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,694,387378,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,59,33576,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,11,6767,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,1,994,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0048,MODELG0048,375,FEATURE4,3,3047,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,36,29697,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,95,57193,1
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0821,MODELG0805,306,FEATURE4,1,272,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,103,59433,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,17,9634,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0859,MODELG0841,380,FEATURE4,15,12362,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,57,33017,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,4,2067,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,139,70860,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,744,462495,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,231,112490,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,331,199252,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,1,630,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,35,21207,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,6,6746,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,2,1931,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,22,18235,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,30,17484,2
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,101,50122,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,84,51128,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,111,66735,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,49,26695,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,517,327772,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,324,158673,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0832,MODELG0816,302,FEATURE4,1,522,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0836,MODELG0819,302,FEATURE4,4,1880,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,526,284821,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,9,5537,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0845,MODELG0828,321,FEATURE4,3,2052,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0837,MODELG0820,300,FEATURE4,3,1954,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0860,MODELG0842,384,FEATURE4,20,14914,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0861,MODELG0843,384,FEATURE4,3,2280,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,31,19975,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,2,2123,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0048,MODELG0048,375,FEATURE4,2,1843,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,13,10441,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,5,2535,3
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,111,53755,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,81,46281,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,58,34900,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,34,19520,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,63,35380,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,629,411004,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,159,84536,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0832,MODELG0816,302,FEATURE4,1,548,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,346,189864,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,100,62853,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0845,MODELG0828,321,FEATURE4,102,71506,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0837,MODELG0820,300,FEATURE4,21,14248,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0860,MODELG0842,384,FEATURE4,102,66634,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0846,MODELG0829,321,FEATURE4,28,18878,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0840,MODELG0823,300,FEATURE4,20,15205,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0841,MODELG0824,300,FEATURE4,1,490,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0861,MODELG0843,384,FEATURE4,13,10182,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,97,56227,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,6,5794,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,13,11207,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,3,1488,4
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,124,59245,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,91,45676,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,18,10921,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,87,46378,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,369,243277,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,149,74757,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,121,62227,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,126,81973,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0845,MODELG0828,321,FEATURE4,222,155362,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0837,MODELG0820,300,FEATURE4,33,22636,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0860,MODELG0842,384,FEATURE4,213,124483,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0846,MODELG0829,321,FEATURE4,39,26276,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0840,MODELG0823,300,FEATURE4,11,8231,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0841,MODELG0824,300,FEATURE4,59,27708,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0852,MODELG0835,362,FEATURE4,232,143171,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0839,MODELG0822,300,FEATURE4,3,2214,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0861,MODELG0843,384,FEATURE4,30,18568,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,48,30558,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,5,3857,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0048,MODELG0048,375,FEATURE4,1,1264,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0046,MODELG0046,332,FEATURE4,28,26029,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,2,1114,5
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,77,39711,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,119,55360,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,30,16224,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,68,33854,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,382,220557,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,226,103003,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,37,18186,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,125,79451,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0845,MODELG0828,321,FEATURE4,339,222159,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0837,MODELG0820,300,FEATURE4,41,27017,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0860,MODELG0842,384,FEATURE4,305,168243,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0846,MODELG0829,321,FEATURE4,69,44574,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0840,MODELG0823,300,FEATURE4,30,22864,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0841,MODELG0824,300,FEATURE4,126,68235,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0852,MODELG0835,362,FEATURE4,302,184410,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0839,MODELG0822,300,FEATURE4,11,7257,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0833,MODELG0817,302,FEATURE4,2,920,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0861,MODELG0843,384,FEATURE4,181,88822,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0043,MODELG0043,300,FEATURE4,112,66288,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0047,MODELG0047,371,FEATURE4,11,8625,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0049,MODELG0049,371,FEATURE4,1,969,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0048,MODELG0048,375,FEATURE4,23,28419,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0042,MODELG0042,300,FEATURE4,21,14676,6
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0855,MODELG0838,385,FEATURE4,63,36154,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0857,MODELG0840,385,FEATURE4,128,66008,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0844,MODELG0827,322,FEATURE4,26,14296,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0856,MODELG0839,385,FEATURE4,9,4954,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0835,MODELG0819,302,FEATURE4,90,41828,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0858,MODELG0841,380,FEATURE4,450,272518,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0834,MODELG0818,302,FEATURE4,315,134986,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0843,MODELG0826,322,FEATURE4,27,11330,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0838,MODELG0821,300,FEATURE4,188,119378,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0845,MODELG0828,321,FEATURE4,683,441466,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0837,MODELG0820,300,FEATURE4,48,31541,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0860,MODELG0842,384,FEATURE4,388,220281,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0846,MODELG0829,321,FEATURE4,55,35631,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0840,MODELG0823,300,FEATURE4,45,34075,7
