balance,stock,label
648000000,43333333,diamond
704000000,43333333,diamond
310000000,20500000,normal
800000000,67000000,vip
256000000,29500000,normal
800000000,74000000,vip
648000000,48000000,diamond
556000000,51333333,diamond
632000000,35333333,diamond
668000000,49333333,diamond
264000000,30500000,normal
262000000,33500000,normal
246000000,34000000,normal
616000000,52000000,diamond
696000000,79000000,vip
796000000,25333333,diamond
258000000,17500000,normal
760000000,37333333,diamond
616000000,40000000,diamond
768000000,29333333,diamond
752000000,26666666,diamond
278000000,22000000,normal
708000000,30666666,diamond
244000000,26500000,normal
708000000,46000000,diamond
648000000,40000000,diamond
242000000,18500000,normal
652000000,41333333,diamond
756000000,62000000,vip
246000000,34500000,normal
290000000,21500000,normal
668000000,23333333,diamond
708000000,47333333,diamond
260000000,29500000,normal
270000000,22000000,normal
776000000,64000000,vip
788000000,65000000,vip
652000000,47333333,diamond
664000000,27333333,diamond
268000000,25000000,normal
756000000,33333333,diamond
620000000,39333333,diamond
664000000,52000000,diamond
760000000,77000000,vip
272000000,25500000,normal
536000000,47333333,diamond
544000000,43333333,diamond
246000000,33000000,normal
632000000,52666666,diamond
556000000,47333333,diamond
240000000,38500000,normal
740000000,78000000,vip
260000000,22000000,normal
258000000,18000000,normal
732000000,25333333,diamond
756000000,73000000,vip
636000000,28666666,diamond
720000000,76000000,vip
760000000,68000000,vip
728000000,44000000,diamond
780000000,31333333,diamond
772000000,29333333,diamond
704000000,26000000,diamond
740000000,34666666,diamond
604000000,44666666,diamond
644000000,50000000,diamond
660000000,36000000,diamond
756000000,40666666,diamond
620000000,40000000,diamond
544000000,43333333,diamond
692000000,80000000,vip
298000000,25500000,normal
544000000,50000000,diamond
668000000,48666666,diamond
264000000,29500000,normal
688000000,28666666,diamond
776000000,32666666,diamond
564000000,53333333,diamond
244000000,18500000,normal
564000000,42000000,diamond
492000000,52666666,diamond
760000000,31333333,diamond
270000000,20000000,normal
672000000,40000000,diamond
640000000,36000000,diamond
636000000,35333333,diamond
628000000,42666666,diamond
246000000,21000000,normal
660000000,38666666,diamond
776000000,60000000,vip
616000000,40666666,diamond
688000000,44000000,diamond
250000000,22500000,normal
788000000,26666666,diamond
764000000,63000000,vip
756000000,36000000,diamond
244000000,19000000,normal
308000000,21500000,normal
262000000,26000000,normal
270000000,31500000,normal
278000000,19500000,normal
724000000,42000000,diamond
240000000,26500000,normal
688000000,40000000,diamond
744000000,25333333,diamond
680000000,41333333,diamond
246000000,32000000,normal
256000000,21500000,normal
624000000,36666666,diamond
246000000,25000000,normal
246000000,31000000,normal
536000000,49333333,diamond
744000000,25333333,diamond
564000000,46666666,diamond
260000000,25500000,normal
258000000,20500000,normal
560000000,45333333,diamond
596000000,48666666,diamond
788000000,59000000,vip
280000000,30000000,normal
620000000,48666666,diamond
272000000,19000000,normal
656000000,42000000,diamond
288000000,20500000,normal
556000000,52000000,diamond
572000000,52000000,diamond
278000000,25500000,normal
764000000,78000000,vip
800000000,79000000,vip
680000000,32000000,diamond
260000000,29500000,normal
256000000,34500000,normal
588000000,49333333,diamond
784000000,30000000,diamond
290000000,21000000,normal
696000000,31333333,diamond
268000000,26000000,normal
612000000,37333333,diamond
240000000,30000000,normal
664000000,32000000,diamond
688000000,36666666,diamond
728000000,69000000,vip
572000000,40666666,diamond
676000000,46000000,diamond
676000000,38000000,diamond
316000000,20000000,normal
632000000,53333333,diamond
776000000,26000000,diamond
252000000,23500000,normal
256000000,23000000,normal
780000000,56000000,vip
284000000,22000000,normal
772000000,62000000,vip
692000000,41333333,diamond
640000000,28000000,diamond
744000000,75000000,vip
640000000,28666666,diamond
708000000,47333333,diamond
680000000,39333333,diamond
740000000,30000000,diamond
796000000,68000000,vip
792000000,62000000,vip
620000000,46666666,diamond
708000000,25333333,diamond
268000000,20500000,normal
272000000,20000000,normal
290000000,24000000,normal
278000000,28000000,normal
708000000,32000000,diamond
716000000,32666666,diamond
560000000,46666666,diamond
254000000,18500000,normal
532000000,45333333,diamond
282000000,17500000,normal
298000000,23500000,normal
644000000,26666666,diamond
250000000,26000000,normal
704000000,44666666,diamond
564000000,48666666,diamond
648000000,26666666,diamond
256000000,33500000,normal
246000000,30500000,normal
604000000,50666666,diamond
286000000,21000000,normal
732000000,34666666,diamond
604000000,42666666,diamond
712000000,45333333,diamond
684000000,42666666,diamond
294000000,19000000,normal
648000000,34666666,diamond
276000000,26000000,normal
244000000,20500000,normal
260000000,33500000,normal
672000000,44666666,diamond
792000000,54000000,vip
268000000,29500000,normal
780000000,26666666,diamond
242000000,36500000,normal
612000000,52666666,diamond
612000000,38666666,diamond
240000000,17500000,normal
724000000,30666666,diamond
254000000,29500000,normal
620000000,52666666,diamond
258000000,18000000,normal
768000000,80000000,vip
556000000,44666666,diamond
264000000,31000000,normal
664000000,51333333,diamond
256000000,18500000,normal
254000000,21000000,normal
266000000,21500000,normal
796000000,70000000,vip
628000000,30000000,diamond
764000000,28000000,diamond
248000000,34500000,normal
724000000,72000000,vip
248000000,32500000,normal
596000000,42666666,diamond
772000000,77000000,vip
276000000,21000000,normal
768000000,68000000,vip
246000000,22500000,normal
788000000,66000000,vip
300000000,17500000,normal
732000000,30000000,diamond
270000000,27500000,normal
620000000,51333333,diamond
776000000,34000000,diamond
248000000,30000000,normal
784000000,79000000,vip
688000000,30666666,diamond
652000000,53333333,diamond
704000000,38666666,diamond
264000000,21500000,normal
768000000,30000000,diamond
242000000,25500000,normal
676000000,40000000,diamond
244000000,25500000,normal
292000000,18000000,normal
720000000,72000000,vip
254000000,35000000,normal
584000000,40666666,diamond
688000000,29333333,diamond
760000000,66000000,vip
250000000,29500000,normal
596000000,52666666,diamond
788000000,61000000,vip
788000000,71000000,vip
720000000,76000000,vip
672000000,45333333,diamond
684000000,23333333,diamond
720000000,74000000,vip
262000000,27000000,normal
776000000,71000000,vip
572000000,51333333,diamond
688000000,49333333,diamond
716000000,75000000,vip
668000000,47333333,diamond
776000000,31333333,diamond
272000000,30500000,normal
612000000,38666666,diamond
588000000,44000000,diamond
776000000,59000000,vip
620000000,36000000,diamond
628000000,30666666,diamond
286000000,24000000,normal
756000000,36666666,diamond
258000000,17500000,normal
528000000,46000000,diamond
632000000,46000000,diamond
320000000,19000000,normal
636000000,48666666,diamond
768000000,36000000,diamond
280000000,24500000,normal
248000000,18000000,normal
604000000,40666666,diamond
720000000,45333333,diamond
548000000,45333333,diamond
310000000,21500000,normal
716000000,72000000,vip
588000000,39333333,diamond
552000000,46666666,diamond
736000000,71000000,vip
536000000,49333333,diamond
294000000,22500000,normal
736000000,68000000,vip
644000000,47333333,diamond
246000000,35500000,normal
500000000,50666666,diamond
740000000,42666666,diamond
756000000,63000000,vip
260000000,31000000,normal
636000000,40000000,diamond
262000000,20000000,normal
580000000,38000000,diamond
728000000,80000000,vip
700000000,41333333,diamond
284000000,22000000,normal
656000000,24666666,diamond
684000000,30000000,diamond
248000000,34000000,normal
684000000,42000000,diamond
776000000,26666666,diamond
256000000,28000000,normal
540000000,52000000,diamond
736000000,42666666,diamond
640000000,29333333,diamond
672000000,28666666,diamond
692000000,30000000,diamond
270000000,19500000,normal
756000000,80000000,vip
276000000,25000000,normal
772000000,74000000,vip
788000000,33333333,diamond
278000000,18000000,normal
756000000,24666666,diamond
282000000,23000000,normal
756000000,72000000,vip
624000000,51333333,diamond
274000000,25000000,normal
768000000,32666666,diamond
278000000,28000000,normal
524000000,48666666,diamond
776000000,62000000,vip
732000000,39333333,diamond
684000000,46000000,diamond
760000000,35333333,diamond
680000000,34666666,diamond
700000000,42000000,diamond
668000000,34666666,diamond
744000000,41333333,diamond
660000000,38000000,diamond
584000000,47333333,diamond
560000000,46666666,diamond
540000000,48666666,diamond
280000000,30000000,normal
796000000,66000000,vip
652000000,39333333,diamond
788000000,31333333,diamond
254000000,25500000,normal
700000000,29333333,diamond
290000000,17500000,normal
636000000,30666666,diamond
676000000,24000000,diamond
256000000,28500000,normal
258000000,21500000,normal
688000000,47333333,diamond
772000000,30000000,diamond
636000000,41333333,diamond
792000000,23333333,diamond
704000000,78000000,vip
272000000,28500000,normal
278000000,27000000,normal
632000000,39333333,diamond
262000000,23000000,normal
652000000,46000000,diamond
660000000,25333333,diamond
760000000,28666666,diamond
728000000,30666666,diamond
656000000,46000000,diamond
772000000,23333333,diamond
688000000,42666666,diamond
768000000,36000000,diamond
620000000,46000000,diamond
282000000,27000000,normal
596000000,36666666,diamond
676000000,32666666,diamond
712000000,77000000,vip
760000000,25333333,diamond
604000000,53333333,diamond
632000000,34666666,diamond
772000000,24000000,diamond
800000000,27333333,diamond
532000000,52666666,diamond
266000000,25500000,normal
648000000,36000000,diamond
288000000,26000000,normal
732000000,71000000,vip
544000000,46666666,diamond
632000000,42000000,diamond
692000000,32666666,diamond
652000000,25333333,diamond
648000000,26666666,diamond
572000000,46000000,diamond
728000000,72000000,vip
728000000,38000000,diamond
276000000,28500000,normal
732000000,24000000,diamond
604000000,50000000,diamond
708000000,45333333,diamond
258000000,32500000,normal
704000000,41333333,diamond
776000000,34666666,diamond
254000000,27500000,normal
532000000,47333333,diamond
652000000,36666666,diamond
256000000,23500000,normal
242000000,30500000,normal
262000000,21000000,normal
564000000,50666666,diamond
508000000,49333333,diamond
260000000,18000000,normal
776000000,34666666,diamond
688000000,38000000,diamond
712000000,30000000,diamond
720000000,30666666,diamond
628000000,46000000,diamond
656000000,38666666,diamond
752000000,65000000,vip
624000000,47333333,diamond
696000000,46000000,diamond
756000000,79000000,vip
740000000,41333333,diamond
250000000,32500000,normal
256000000,17500000,normal
248000000,28000000,normal
748000000,66000000,vip
636000000,38000000,diamond
290000000,20000000,normal
252000000,21500000,normal
692000000,26666666,diamond
768000000,64000000,vip
628000000,36666666,diamond
298000000,19500000,normal
792000000,72000000,vip
608000000,48666666,diamond
672000000,46000000,diamond
732000000,42000000,diamond
756000000,33333333,diamond
784000000,28000000,diamond
664000000,53333333,diamond
286000000,19500000,normal
692000000,48666666,diamond
242000000,24500000,normal
688000000,42000000,diamond
316000000,18000000,normal
612000000,39333333,diamond
736000000,71000000,vip
788000000,55000000,vip
744000000,74000000,vip
644000000,32000000,diamond
244000000,31500000,normal
648000000,26666666,diamond
280000000,20500000,normal
240000000,21500000,normal
720000000,26000000,diamond
266000000,24500000,normal
648000000,53333333,diamond
664000000,51333333,diamond
796000000,62000000,vip
252000000,24000000,normal
764000000,34000000,diamond
248000000,38000000,normal
712000000,46000000,diamond
728000000,26666666,diamond
596000000,35333333,diamond
576000000,42666666,diamond
272000000,21000000,normal
664000000,40000000,diamond
296000000,26000000,normal
628000000,44666666,diamond
636000000,36666666,diamond
580000000,40666666,diamond
720000000,32666666,diamond
316000000,18000000,normal
708000000,44666666,diamond
644000000,32000000,diamond
648000000,48000000,diamond
656000000,49333333,diamond
660000000,46666666,diamond
322000000,17500000,normal
604000000,51333333,diamond
792000000,23333333,diamond
600000000,38000000,diamond
796000000,33333333,diamond
784000000,29333333,diamond
700000000,43333333,diamond
284000000,22500000,normal
576000000,46000000,diamond
640000000,36666666,diamond
308000000,18000000,normal
728000000,38666666,diamond
648000000,32000000,diamond
716000000,38666666,diamond
644000000,47333333,diamond
320000000,18000000,normal
728000000,27333333,diamond
740000000,38666666,diamond
672000000,24666666,diamond
266000000,19000000,normal
628000000,29333333,diamond
254000000,25500000,normal
612000000,44666666,diamond
712000000,43333333,diamond
644000000,28666666,diamond
612000000,37333333,diamond
696000000,80000000,vip
688000000,27333333,diamond
304000000,20500000,normal
552000000,52666666,diamond
302000000,17500000,normal
612000000,50666666,diamond
756000000,35333333,diamond
748000000,38666666,diamond
580000000,48000000,diamond
792000000,53000000,vip
736000000,75000000,vip
286000000,18000000,normal
612000000,46666666,diamond
254000000,34500000,normal
250000000,25500000,normal
284000000,19500000,normal
784000000,72000000,vip
700000000,37333333,diamond
264000000,18500000,normal
664000000,43333333,diamond
256000000,20000000,normal
264000000,27000000,normal
600000000,47333333,diamond
276000000,30500000,normal
676000000,41333333,diamond
604000000,52666666,diamond
292000000,25000000,normal
652000000,29333333,diamond
272000000,25000000,normal
732000000,70000000,vip
548000000,51333333,diamond
282000000,25000000,normal
800000000,30000000,diamond
628000000,42000000,diamond
262000000,30000000,normal
796000000,59000000,vip
676000000,25333333,diamond
736000000,44000000,diamond
656000000,33333333,diamond
776000000,78000000,vip
692000000,38000000,diamond
306000000,20000000,normal
648000000,42000000,diamond
680000000,44000000,diamond
788000000,65000000,vip
254000000,30500000,normal
764000000,79000000,vip
532000000,52000000,diamond
748000000,33333333,diamond
298000000,21500000,normal
564000000,45333333,diamond
752000000,35333333,diamond
608000000,33333333,diamond
612000000,33333333,diamond
652000000,47333333,diamond
254000000,29000000,normal
772000000,76000000,vip
252000000,33500000,normal
564000000,40666666,diamond
776000000,33333333,diamond
776000000,77000000,vip
656000000,42000000,diamond
752000000,32000000,diamond
248000000,21000000,normal
636000000,41333333,diamond
244000000,32500000,normal
284000000,23500000,normal
768000000,38000000,diamond
696000000,27333333,diamond
256000000,34500000,normal
644000000,50000000,diamond
528000000,46666666,diamond
756000000,35333333,diamond
656000000,44666666,diamond
680000000,30000000,diamond
620000000,48000000,diamond
712000000,43333333,diamond
776000000,26000000,diamond
548000000,53333333,diamond
684000000,48666666,diamond
648000000,38666666,diamond
600000000,40666666,diamond
732000000,24000000,diamond
780000000,74000000,vip
282000000,25500000,normal
748000000,33333333,diamond
244000000,34500000,normal
712000000,27333333,diamond
304000000,20500000,normal
588000000,46666666,diamond
716000000,32666666,diamond
656000000,27333333,diamond
580000000,46000000,diamond
796000000,53000000,vip
644000000,51333333,diamond
780000000,66000000,vip
242000000,21000000,normal
672000000,24666666,diamond
668000000,43333333,diamond
268000000,22500000,normal
756000000,34666666,diamond
692000000,50666666,diamond
266000000,29500000,normal
672000000,50000000,diamond
740000000,40000000,diamond
668000000,24000000,diamond
572000000,45333333,diamond
244000000,23500000,normal
572000000,39333333,diamond
256000000,34500000,normal
580000000,41333333,diamond
800000000,28000000,diamond
556000000,42666666,diamond
244000000,33000000,normal
776000000,68000000,vip
572000000,43333333,diamond
290000000,18500000,normal
258000000,21000000,normal
696000000,32666666,diamond
576000000,52666666,diamond
752000000,34666666,diamond
776000000,30000000,diamond
260000000,34500000,normal
268000000,25500000,normal
760000000,38666666,diamond
712000000,41333333,diamond
764000000,66000000,vip
780000000,34666666,diamond
788000000,55000000,vip
608000000,46666666,diamond
700000000,45333333,diamond
636000000,28000000,diamond
604000000,36000000,diamond
280000000,20000000,normal
274000000,24000000,normal
250000000,31500000,normal
752000000,69000000,vip
568000000,45333333,diamond
728000000,34000000,diamond
712000000,31333333,diamond
252000000,19000000,normal
640000000,31333333,diamond
636000000,32666666,diamond
264000000,25000000,normal
764000000,77000000,vip
250000000,32500000,normal
240000000,40000000,normal
548000000,50000000,diamond
748000000,75000000,vip
776000000,33333333,diamond
312000000,18500000,normal
246000000,20500000,normal
660000000,30666666,diamond
756000000,65000000,vip
640000000,49333333,diamond
652000000,46666666,diamond
684000000,28000000,diamond
676000000,26000000,diamond
250000000,26000000,normal
800000000,77000000,vip
756000000,68000000,vip
640000000,35333333,diamond
270000000,28500000,normal
672000000,46000000,diamond
752000000,28666666,diamond
744000000,38000000,diamond
780000000,76000000,vip
264000000,28500000,normal
644000000,40000000,diamond
648000000,26000000,diamond
252000000,28500000,normal
704000000,27333333,diamond
286000000,18500000,normal
290000000,22500000,normal
262000000,33000000,normal
728000000,34000000,diamond
246000000,32000000,normal
282000000,21000000,normal
704000000,35333333,diamond
296000000,18500000,normal
640000000,29333333,diamond
608000000,52000000,diamond
676000000,41333333,diamond
660000000,34666666,diamond
744000000,24666666,diamond
740000000,71000000,vip
676000000,38666666,diamond
636000000,46000000,diamond
596000000,34666666,diamond
624000000,34000000,diamond
568000000,53333333,diamond
644000000,44000000,diamond
298000000,21000000,normal
728000000,78000000,vip
672000000,39333333,diamond
660000000,46666666,diamond
572000000,40666666,diamond
258000000,33000000,normal
712000000,45333333,diamond
724000000,32666666,diamond
764000000,76000000,vip
284000000,17500000,normal
552000000,48000000,diamond
280000000,21500000,normal
724000000,45333333,diamond
668000000,35333333,diamond
246000000,38500000,normal
732000000,29333333,diamond
292000000,17500000,normal
242000000,30500000,normal
716000000,42000000,diamond
248000000,31500000,normal
596000000,37333333,diamond
282000000,29000000,normal
768000000,65000000,vip
796000000,68000000,vip
644000000,42666666,diamond
708000000,23333333,diamond
532000000,46666666,diamond
632000000,34000000,diamond
244000000,20500000,normal
596000000,50666666,diamond
584000000,48000000,diamond
252000000,29000000,normal
262000000,26000000,normal
748000000,78000000,vip
604000000,47333333,diamond
260000000,24500000,normal
704000000,43333333,diamond
784000000,55000000,vip
246000000,26000000,normal
748000000,38000000,diamond
242000000,38500000,normal
752000000,63000000,vip
258000000,20500000,normal
732000000,44666666,diamond
652000000,43333333,diamond
536000000,51333333,diamond
240000000,36500000,normal
692000000,24666666,diamond
780000000,74000000,vip
696000000,30000000,diamond
652000000,28000000,diamond
736000000,75000000,vip
296000000,21500000,normal
768000000,75000000,vip
548000000,43333333,diamond
720000000,44666666,diamond
264000000,24500000,normal
632000000,38666666,diamond
256000000,21000000,normal
640000000,48000000,diamond
720000000,37333333,diamond
740000000,71000000,vip
306000000,20500000,normal
652000000,44666666,diamond
716000000,38000000,diamond
552000000,42666666,diamond
592000000,46000000,diamond
652000000,45333333,diamond
544000000,51333333,diamond
668000000,24000000,diamond
788000000,28666666,diamond
752000000,78000000,vip
756000000,80000000,vip
796000000,32666666,diamond
660000000,52000000,diamond
740000000,29333333,diamond
608000000,42666666,diamond
704000000,40666666,diamond
258000000,18500000,normal
672000000,47333333,diamond
624000000,40000000,diamond
254000000,24000000,normal
776000000,58000000,vip
748000000,75000000,vip
528000000,53333333,diamond
652000000,41333333,diamond
608000000,44666666,diamond
264000000,27500000,normal
664000000,46000000,diamond
508000000,52000000,diamond
280000000,24500000,normal
748000000,69000000,vip
512000000,52000000,diamond
298000000,20000000,normal
672000000,35333333,diamond
708000000,25333333,diamond
250000000,22500000,normal
600000000,40000000,diamond
784000000,27333333,diamond
692000000,27333333,diamond
796000000,31333333,diamond
728000000,26666666,diamond
600000000,53333333,diamond
256000000,20000000,normal
660000000,42666666,diamond
246000000,32000000,normal
286000000,22500000,normal
250000000,31500000,normal
242000000,18500000,normal
648000000,49333333,diamond
648000000,46666666,diamond
324000000,17500000,normal
748000000,73000000,vip
752000000,80000000,vip
636000000,34000000,diamond
748000000,79000000,vip
720000000,72000000,vip
262000000,26000000,normal
648000000,47333333,diamond
572000000,46666666,diamond
274000000,18500000,normal
664000000,53333333,diamond
600000000,38666666,diamond
776000000,34000000,diamond
660000000,37333333,diamond
664000000,24000000,diamond
740000000,42000000,diamond
720000000,78000000,vip
716000000,45333333,diamond
696000000,24666666,diamond
268000000,26000000,normal
720000000,33333333,diamond
776000000,69000000,vip
792000000,56000000,vip
756000000,67000000,vip
290000000,23000000,normal
780000000,74000000,vip
248000000,23000000,normal
728000000,44666666,diamond
240000000,38500000,normal
568000000,45333333,diamond
548000000,53333333,diamond
680000000,50666666,diamond
692000000,24666666,diamond
240000000,25500000,normal
788000000,26000000,diamond
684000000,46000000,diamond
500000000,52000000,diamond
656000000,38000000,diamond
736000000,80000000,vip
624000000,33333333,diamond
254000000,24500000,normal
608000000,34000000,diamond
708000000,40000000,diamond
760000000,36666666,diamond
720000000,32000000,diamond
788000000,76000000,vip
280000000,26500000,normal
660000000,25333333,diamond
258000000,19500000,normal
540000000,46666666,diamond
652000000,44000000,diamond
704000000,40666666,diamond
298000000,25500000,normal
588000000,49333333,diamond
246000000,36000000,normal
308000000,21000000,normal
736000000,39333333,diamond
620000000,33333333,diamond
242000000,34000000,normal
608000000,38000000,diamond
660000000,26000000,diamond
290000000,18000000,normal
692000000,46000000,diamond
708000000,38666666,diamond
656000000,28666666,diamond
616000000,39333333,diamond
700000000,44666666,diamond
704000000,30666666,diamond
248000000,18000000,normal
314000000,17500000,normal
772000000,24666666,diamond
580000000,43333333,diamond
282000000,19000000,normal
792000000,33333333,diamond
764000000,67000000,vip
704000000,29333333,diamond
592000000,42000000,diamond
716000000,75000000,vip
524000000,47333333,diamond
580000000,51333333,diamond
246000000,27000000,normal
292000000,26000000,normal
280000000,28000000,normal
520000000,48666666,diamond
732000000,37333333,diamond
752000000,32666666,diamond
596000000,38666666,diamond
600000000,52666666,diamond
792000000,62000000,vip
688000000,44666666,diamond
278000000,24500000,normal
266000000,27500000,normal
560000000,44000000,diamond
784000000,27333333,diamond
796000000,32666666,diamond
266000000,33500000,normal
286000000,25500000,normal
246000000,19000000,normal
588000000,45333333,diamond
796000000,32000000,diamond
628000000,44000000,diamond
656000000,26666666,diamond
784000000,29333333,diamond
740000000,76000000,vip
724000000,37333333,diamond
744000000,29333333,diamond
780000000,70000000,vip
772000000,30666666,diamond
248000000,34500000,normal
756000000,38000000,diamond
744000000,74000000,vip
728000000,45333333,diamond
704000000,27333333,diamond
248000000,29000000,normal
246000000,25500000,normal
660000000,47333333,diamond
776000000,23333333,diamond
728000000,72000000,vip
624000000,34000000,diamond
296000000,22000000,normal
276000000,26500000,normal
608000000,49333333,diamond
246000000,30500000,normal
616000000,33333333,diamond
278000000,20500000,normal
624000000,31333333,diamond
688000000,46000000,diamond
788000000,73000000,vip
548000000,46666666,diamond
680000000,30000000,diamond
684000000,27333333,diamond
632000000,47333333,diamond
780000000,34666666,diamond
772000000,62000000,vip
764000000,69000000,vip
720000000,77000000,vip
684000000,48666666,diamond
290000000,19500000,normal
680000000,35333333,diamond
788000000,67000000,vip
780000000,34000000,diamond
784000000,23333333,diamond
752000000,34666666,diamond
256000000,28500000,normal
688000000,44000000,diamond
652000000,28000000,diamond
262000000,26000000,normal
728000000,42666666,diamond
632000000,32000000,diamond
604000000,35333333,diamond
254000000,28000000,normal
800000000,30666666,diamond
298000000,23500000,normal
736000000,27333333,diamond
760000000,28666666,diamond
720000000,30000000,diamond
792000000,57000000,vip
312000000,19500000,normal
532000000,50000000,diamond
536000000,48000000,diamond
256000000,23000000,normal
632000000,52000000,diamond
244000000,18500000,normal
624000000,37333333,diamond
764000000,29333333,diamond
700000000,42000000,diamond
278000000,30000000,normal
768000000,73000000,vip
692000000,44000000,diamond
780000000,34000000,diamond
780000000,29333333,diamond
684000000,28666666,diamond
640000000,49333333,diamond
736000000,39333333,diamond
260000000,30000000,normal
262000000,29500000,normal
632000000,50666666,diamond
784000000,67000000,vip
568000000,40000000,diamond
756000000,36000000,diamond
768000000,62000000,vip
280000000,22000000,normal
516000000,52000000,diamond
756000000,26000000,diamond
628000000,38666666,diamond
244000000,19000000,normal
328000000,17500000,normal
544000000,52000000,diamond
548000000,51333333,diamond
290000000,22000000,normal
270000000,18000000,normal
688000000,25333333,diamond
256000000,25000000,normal
616000000,50000000,diamond
504000000,52666666,diamond
284000000,21000000,normal
294000000,18000000,normal
290000000,20000000,normal
728000000,78000000,vip
664000000,23333333,diamond
544000000,47333333,diamond
692000000,48000000,diamond
242000000,33000000,normal
772000000,66000000,vip
310000000,22000000,normal
768000000,32666666,diamond
604000000,52666666,diamond
732000000,26666666,diamond
246000000,18500000,normal
776000000,24666666,diamond
760000000,31333333,diamond
262000000,28500000,normal
300000000,24500000,normal
724000000,79000000,vip
592000000,47333333,diamond
246000000,25500000,normal
240000000,24000000,normal
612000000,52000000,diamond
704000000,28000000,diamond
736000000,32666666,diamond
796000000,68000000,vip
560000000,49333333,diamond
632000000,30000000,diamond
292000000,21000000,normal
262000000,31500000,normal
262000000,25500000,normal
728000000,44666666,diamond
532000000,46000000,diamond
254000000,26500000,normal
270000000,17500000,normal
544000000,43333333,diamond
508000000,51333333,diamond
740000000,74000000,vip
780000000,23333333,diamond
672000000,32666666,diamond
744000000,24000000,diamond
792000000,23333333,diamond
688000000,47333333,diamond
724000000,33333333,diamond
780000000,24000000,diamond
608000000,41333333,diamond
696000000,37333333,diamond
684000000,49333333,diamond
700000000,46666666,diamond
740000000,69000000,vip
284000000,19000000,normal
792000000,58000000,vip
728000000,78000000,vip
708000000,31333333,diamond
316000000,18000000,normal
262000000,21000000,normal
620000000,36666666,diamond
784000000,32000000,diamond
604000000,42000000,diamond
258000000,35500000,normal
250000000,22500000,normal
644000000,26666666,diamond
288000000,22500000,normal
744000000,38000000,diamond
540000000,50000000,diamond
282000000,23500000,normal
608000000,45333333,diamond
652000000,26666666,diamond
800000000,62000000,vip
652000000,52000000,diamond
644000000,26666666,diamond
286000000,28000000,normal
568000000,51333333,diamond
252000000,36500000,normal
732000000,75000000,vip
716000000,72000000,vip
756000000,31333333,diamond
612000000,34000000,diamond
242000000,18000000,normal
744000000,72000000,vip
268000000,25500000,normal
640000000,32666666,diamond
712000000,74000000,vip
704000000,44000000,diamond
700000000,25333333,diamond
652000000,45333333,diamond
692000000,29333333,diamond
258000000,35000000,normal
736000000,69000000,vip
624000000,42666666,diamond
242000000,37500000,normal
612000000,40000000,diamond
248000000,31500000,normal
252000000,24500000,normal
256000000,34500000,normal
660000000,48000000,diamond
256000000,29500000,normal
784000000,64000000,vip
692000000,30666666,diamond
592000000,40666666,diamond
628000000,44666666,diamond
280000000,19000000,normal
688000000,39333333,diamond
796000000,71000000,vip
616000000,46000000,diamond
556000000,53333333,diamond
616000000,46666666,diamond
740000000,72000000,vip
776000000,67000000,vip
280000000,28000000,normal
728000000,71000000,vip
704000000,45333333,diamond
680000000,51333333,diamond
708000000,36000000,diamond
548000000,50000000,diamond
302000000,18500000,normal
748000000,38666666,diamond
576000000,42666666,diamond
672000000,24666666,diamond
264000000,26500000,normal
792000000,30666666,diamond
272000000,19500000,normal
268000000,26000000,normal
248000000,30000000,normal
244000000,27500000,normal
788000000,34666666,diamond
712000000,28000000,diamond
266000000,20000000,normal
672000000,50666666,diamond
620000000,34000000,diamond
800000000,80000000,vip
796000000,28666666,diamond
760000000,27333333,diamond
740000000,27333333,diamond
276000000,19000000,normal
632000000,28666666,diamond
242000000,28000000,normal
512000000,50000000,diamond
764000000,76000000,vip
264000000,20000000,normal
252000000,23500000,normal
704000000,38666666,diamond
676000000,45333333,diamond
740000000,41333333,diamond
252000000,22500000,normal
692000000,37333333,diamond
716000000,73000000,vip
700000000,33333333,diamond
246000000,28000000,normal
676000000,33333333,diamond
572000000,48000000,diamond
244000000,19000000,normal
776000000,30000000,diamond
254000000,33500000,normal
644000000,32000000,diamond
608000000,32666666,diamond
304000000,23000000,normal
708000000,28666666,diamond
652000000,53333333,diamond
596000000,48666666,diamond
704000000,28000000,diamond
800000000,26000000,diamond
266000000,25500000,normal
656000000,26666666,diamond
256000000,27500000,normal
684000000,38666666,diamond
616000000,42666666,diamond
322000000,18500000,normal
254000000,26500000,normal
620000000,42000000,diamond
660000000,47333333,diamond
242000000,27500000,normal
716000000,42666666,diamond
760000000,72000000,vip
640000000,44000000,diamond
716000000,79000000,vip
656000000,44666666,diamond
696000000,26666666,diamond
284000000,18000000,normal
764000000,28000000,diamond
290000000,22000000,normal
636000000,37333333,diamond
264000000,22000000,normal
652000000,28000000,diamond
712000000,44666666,diamond
292000000,24000000,normal
248000000,28000000,normal
608000000,46666666,diamond
756000000,40666666,diamond
668000000,29333333,diamond
246000000,28500000,normal
796000000,62000000,vip
242000000,29500000,normal
752000000,23333333,diamond
676000000,28666666,diamond
258000000,25500000,normal
244000000,31000000,normal
716000000,79000000,vip
752000000,79000000,vip
700000000,36666666,diamond
298000000,21000000,normal
260000000,17500000,normal
664000000,30000000,diamond
266000000,20500000,normal
776000000,61000000,vip
306000000,21000000,normal
788000000,67000000,vip
246000000,25000000,normal
252000000,22500000,normal
488000000,52666666,diamond
262000000,26000000,normal
708000000,41333333,diamond
304000000,21500000,normal
632000000,42666666,diamond
