REGIONID,PRODUCT,YEARWEEK,QTY
A27,PRODUCT12,201550,9842
A27,PRODUCT33,201550,1050
A46,PRODUCT58,201550,256
A46,PRODUCT59,201550,11834
A46,PRODUCT34,201550,2190
A01,PRODUCT2,201550,38611
A01,PRODUCT6,201550,12
A01,PRODUCT58,201550,32500
A01,PRODUCT63,201550,62188
A01,PRODUCT15,201550,6771
A01,PRODUCT4,201550,36527
A01,PRODUCT16,201550,2346
A01,PRODUCT59,201550,752613
A01,PRODUCT34,201550,156667
A01,PRODUCT7,201550,1911
A01,PRODUCT75,201550,37016
A01,PRODUCT8,201550,446
A01,PRODUCT19,201550,3133
A01,PRODUCT20,201550,95
A01,PRODUCT47,201550,9388
A01,PRODUCT60,201550,0
A01,PRODUCT56,201550,6408
A01,PRODUCT57,201550,6059
A01,PRODUCT12,201550,294579
A01,PRODUCT1,201550,10117
A01,PRODUCT33,201550,9347
A01,PRODUCT14,201550,19492
A01,PRODUCT62,201550,14795
A02,PRODUCT2,201550,8862
A02,PRODUCT6,201550,0
A02,PRODUCT58,201550,1217
A02,PRODUCT63,201550,5269
A02,PRODUCT4,201550,3929
A02,PRODUCT16,201550,50
A02,PRODUCT59,201550,49501
A02,PRODUCT34,201550,19344
A02,PRODUCT47,201550,399
A02,PRODUCT60,201550,0
A02,PRODUCT56,201550,220
A02,PRODUCT57,201550,58
A02,PRODUCT12,201550,11160
A02,PRODUCT1,201550,632
A02,PRODUCT33,201550,927
A02,PRODUCT14,201550,923
A02,PRODUCT62,201550,450
A03,PRODUCT2,201550,8008
A03,PRODUCT6,201550,0
A03,PRODUCT58,201550,852
A03,PRODUCT63,201550,7199
A03,PRODUCT15,201550,1716
A03,PRODUCT4,201550,3539
A03,PRODUCT16,201550,4309
A03,PRODUCT59,201550,188598
A03,PRODUCT34,201550,18879
A03,PRODUCT47,201550,1776
A03,PRODUCT56,201550,361
A03,PRODUCT57,201550,4995
A03,PRODUCT12,201550,43334
A03,PRODUCT1,201550,133
A03,PRODUCT33,201550,1929
A03,PRODUCT14,201550,424
A03,PRODUCT62,201550,3055
A19,PRODUCT58,201550,560
A19,PRODUCT59,201550,44740
A19,PRODUCT34,201550,2131
A16,PRODUCT58,201550,1059
A16,PRODUCT63,201550,6199
A16,PRODUCT15,201550,441
A16,PRODUCT4,201550,7075
A16,PRODUCT16,201550,1047
A16,PRODUCT59,201550,127962
A16,PRODUCT34,201550,28751
A16,PRODUCT38,201550,4082
A16,PRODUCT26,201550,66
A16,PRODUCT64,201550,160
A16,PRODUCT48,201550,7
A16,PRODUCT49,201550,21
A16,PRODUCT74,201550,15
A16,PRODUCT40,201550,162
A16,PRODUCT47,201550,103
A16,PRODUCT60,201550,1641
A16,PRODUCT56,201550,1269
A16,PRODUCT12,201550,45160
A16,PRODUCT1,201550,1244
A16,PRODUCT41,201550,31
A16,PRODUCT51,201550,0
A16,PRODUCT68,201550,29
A16,PRODUCT33,201550,2945
A16,PRODUCT14,201550,215
A10,PRODUCT2,201550,6164
A10,PRODUCT58,201550,2759
A10,PRODUCT63,201550,13146
A10,PRODUCT15,201550,0
A10,PRODUCT4,201550,7427
A10,PRODUCT16,201550,962
A10,PRODUCT59,201550,219023
A10,PRODUCT34,201550,53054
A10,PRODUCT40,201550,0
A10,PRODUCT47,201550,8
A10,PRODUCT60,201550,659
A10,PRODUCT56,201550,165
A10,PRODUCT61,201550,0
A10,PRODUCT12,201550,59355
A10,PRODUCT1,201550,5075
A10,PRODUCT33,201550,889
A10,PRODUCT14,201550,22
A15,PRODUCT2,201550,18318
A15,PRODUCT6,201550,0
A15,PRODUCT58,201550,1023
A15,PRODUCT63,201550,754
A58,PRODUCT60,201548,1507
A58,PRODUCT56,201548,82
A58,PRODUCT57,201548,90
A58,PRODUCT12,201548,34767
A58,PRODUCT1,201548,1204
A58,PRODUCT33,201548,1489
A38,PRODUCT58,201548,20
A38,PRODUCT59,201548,36429
A38,PRODUCT34,201548,1193
A38,PRODUCT60,201548,134
A38,PRODUCT56,201548,34
A38,PRODUCT57,201548,67
A38,PRODUCT12,201548,701
A38,PRODUCT33,201548,157
A14,PRODUCT58,201548,499
A14,PRODUCT63,201548,631
A14,PRODUCT15,201548,698
A14,PRODUCT4,201548,1884
A14,PRODUCT16,201548,381
A14,PRODUCT36,201548,3
A14,PRODUCT5,201548,42
A14,PRODUCT59,201548,110596
A14,PRODUCT34,201548,9652
A14,PRODUCT26,201548,228
A14,PRODUCT64,201548,689
A14,PRODUCT48,201548,237
A14,PRODUCT49,201548,99
A14,PRODUCT74,201548,88
A14,PRODUCT40,201548,3
A14,PRODUCT47,201548,12
A14,PRODUCT60,201548,1158
A14,PRODUCT56,201548,173
A14,PRODUCT12,201548,21252
A14,PRODUCT1,201548,143
A14,PRODUCT41,201548,2989
A14,PRODUCT42,201548,875
A14,PRODUCT51,201548,36
A14,PRODUCT33,201548,955
A14,PRODUCT14,201548,5
A07,PRODUCT58,201548,245
A07,PRODUCT63,201548,117
A07,PRODUCT15,201548,373
A07,PRODUCT4,201548,362
A07,PRODUCT16,201548,41
A07,PRODUCT36,201548,0
A07,PRODUCT59,201548,26537
A07,PRODUCT34,201548,2695
A07,PRODUCT40,201548,1
A07,PRODUCT60,201548,615
A07,PRODUCT56,201548,46
A07,PRODUCT57,201548,147
A07,PRODUCT61,201548,1
A07,PRODUCT12,201548,6766
A07,PRODUCT1,201548,59
A07,PRODUCT33,201548,901
A13,PRODUCT58,201548,102
A13,PRODUCT63,201548,864
A13,PRODUCT15,201548,0
A13,PRODUCT4,201548,2408
A13,PRODUCT5,201548,2
A13,PRODUCT59,201548,57084
A13,PRODUCT34,201548,7340
A13,PRODUCT52,201548,4
A13,PRODUCT38,201548,1726
A13,PRODUCT26,201548,78
A13,PRODUCT64,201548,117
A13,PRODUCT74,201548,23
A13,PRODUCT40,201548,557
A13,PRODUCT47,201548,266
A13,PRODUCT60,201548,1505
A13,PRODUCT56,201548,296
A13,PRODUCT12,201548,16748
A13,PRODUCT1,201548,1085
A13,PRODUCT41,201548,70
A13,PRODUCT42,201548,58
A13,PRODUCT51,201548,7
A13,PRODUCT33,201548,1908
A13,PRODUCT14,201548,353
A39,PRODUCT58,201548,271
A39,PRODUCT63,201548,436
A39,PRODUCT4,201548,202
A39,PRODUCT16,201548,51
A39,PRODUCT66,201548,1
A39,PRODUCT37,201548,16
A39,PRODUCT50,201548,1
A39,PRODUCT76,201548,18
A39,PRODUCT67,201548,2
A39,PRODUCT10,201548,1
A65,PRODUCT40,201550,6
A65,PRODUCT47,201550,36
A65,PRODUCT60,201550,107
A65,PRODUCT56,201550,114
A65,PRODUCT57,201550,94
A65,PRODUCT12,201550,1240
A65,PRODUCT1,201550,50
A65,PRODUCT33,201550,113
A65,PRODUCT14,201550,23
A65,PRODUCT62,201550,160
A24,PRODUCT58,201550,12
A24,PRODUCT63,201550,86
A24,PRODUCT15,201550,952
A24,PRODUCT4,201550,480
A24,PRODUCT16,201550,90
A24,PRODUCT59,201550,223800
A24,PRODUCT34,201550,15523
A24,PRODUCT40,201550,0
A24,PRODUCT47,201550,3
A24,PRODUCT56,201550,235
A24,PRODUCT57,201550,2130
A24,PRODUCT12,201550,9015
A24,PRODUCT33,201550,760
A24,PRODUCT14,201550,0
A24,PRODUCT62,201550,2325
A24,PRODUCT17,201550,28
A26,PRODUCT58,201550,365
A26,PRODUCT63,201550,405
A26,PRODUCT15,201550,750
A26,PRODUCT4,201550,764
A26,PRODUCT16,201550,23
A26,PRODUCT59,201550,141338
A26,PRODUCT34,201550,8755
A26,PRODUCT40,201550,259
A26,PRODUCT47,201550,0
A26,PRODUCT60,201550,27
A26,PRODUCT56,201550,75
A26,PRODUCT57,201550,3881
A26,PRODUCT61,201550,0
A26,PRODUCT12,201550,17617
A26,PRODUCT1,201550,1
A26,PRODUCT33,201550,331
A26,PRODUCT14,201550,11
A26,PRODUCT62,201550,4030
A26,PRODUCT17,201550,2824
A25,PRODUCT58,201550,266
A25,PRODUCT59,201550,52925
A25,PRODUCT34,201550,9045
A25,PRODUCT40,201550,111
A25,PRODUCT47,201550,14
A25,PRODUCT13,201550,0
A25,PRODUCT60,201550,301
A25,PRODUCT56,201550,204
A25,PRODUCT57,201550,2462
A25,PRODUCT12,201550,8817
A25,PRODUCT1,201550,16
A25,PRODUCT33,201550,86
A25,PRODUCT14,201550,1
A25,PRODUCT62,201550,1152
A25,PRODUCT17,201550,99
A28,PRODUCT58,201550,577
A28,PRODUCT63,201550,356
A28,PRODUCT15,201550,374
A28,PRODUCT4,201550,493
A28,PRODUCT16,201550,0
A28,PRODUCT59,201550,96336
A28,PRODUCT34,201550,19571
A28,PRODUCT40,201550,5
A29,PRODUCT58,201623,70
A29,PRODUCT59,201623,92320
A29,PRODUCT34,201623,2307
A63,PRODUCT58,201623,20
A63,PRODUCT59,201623,4376
A63,PRODUCT34,201623,145
A66,PRODUCT58,201623,14
A66,PRODUCT59,201623,2742
A66,PRODUCT34,201623,45
A67,PRODUCT58,201623,13
A67,PRODUCT59,201623,21869
A67,PRODUCT34,201623,389
A22,PRODUCT56,201625,130
A22,PRODUCT57,201625,5273
A22,PRODUCT12,201625,15198
A22,PRODUCT33,201625,554
A22,PRODUCT62,201625,1868
A06,PRODUCT58,201625,1396
A06,PRODUCT59,201625,26852
A06,PRODUCT34,201625,3488
A06,PRODUCT60,201625,196
A06,PRODUCT56,201625,12
A06,PRODUCT57,201625,282
A06,PRODUCT12,201625,1395
A06,PRODUCT33,201625,148
A06,PRODUCT62,201625,233
A41,PRODUCT58,201625,272
A41,PRODUCT59,201625,389997
A41,PRODUCT34,201625,14075
A41,PRODUCT12,201625,22457
A60,PRODUCT58,201625,1385
A60,PRODUCT63,201625,45
A60,PRODUCT4,201625,37
A60,PRODUCT59,201625,49216
A60,PRODUCT34,201625,4912
A60,PRODUCT47,201625,0
A60,PRODUCT56,201625,27
A60,PRODUCT57,201625,181
A60,PRODUCT12,201625,820
A60,PRODUCT1,201625,0
A60,PRODUCT33,201625,44
A60,PRODUCT62,201625,269
A37,PRODUCT58,201625,36
A37,PRODUCT59,201625,29868
A37,PRODUCT34,201625,775
A31,PRODUCT58,201625,80
A31,PRODUCT59,201625,44281
A31,PRODUCT34,201625,1552
A04,PRODUCT58,201625,4212
A04,PRODUCT63,201625,101
A04,PRODUCT15,201625,75
A04,PRODUCT4,201625,1202
A04,PRODUCT16,201625,0
A04,PRODUCT59,201625,116256
A04,PRODUCT34,201625,7907
A04,PRODUCT40,201625,2146
A04,PRODUCT47,201625,3
A04,PRODUCT60,201625,3
A04,PRODUCT56,201625,513
A04,PRODUCT57,201625,1298
A04,PRODUCT12,201625,11210
A04,PRODUCT1,201625,0
A04,PRODUCT33,201625,439
A04,PRODUCT14,201625,27
A04,PRODUCT62,201625,594
A04,PRODUCT17,201625,91
A05,PRODUCT2,201625,507
A05,PRODUCT58,201625,3199
A05,PRODUCT63,201625,251
A05,PRODUCT15,201625,772
A05,PRODUCT4,201625,993
A05,PRODUCT16,201625,96
A05,PRODUCT59,201625,74479
A05,PRODUCT34,201625,6702
A05,PRODUCT40,201625,9
A05,PRODUCT47,201625,24
A05,PRODUCT60,201625,202
A05,PRODUCT56,201625,229
A05,PRODUCT57,201625,29
A05,PRODUCT12,201625,1855
A05,PRODUCT1,201625,15
A05,PRODUCT33,201625,328
A05,PRODUCT14,201625,4
A05,PRODUCT62,201625,1097
A05,PRODUCT17,201625,107
A52,PRODUCT58,201625,1977
A52,PRODUCT63,201625,38
A52,PRODUCT15,201625,0
A52,PRODUCT4,201625,302
A24,PRODUCT63,201549,61
A24,PRODUCT15,201549,1229
A24,PRODUCT4,201549,494
A24,PRODUCT16,201549,122
A24,PRODUCT59,201549,223955
A24,PRODUCT34,201549,15065
A24,PRODUCT40,201549,0
A24,PRODUCT47,201549,5
A24,PRODUCT56,201549,242
A24,PRODUCT57,201549,2088
A24,PRODUCT12,201549,8915
A24,PRODUCT33,201549,752
A24,PRODUCT14,201549,0
A25,PRODUCT58,201541,2
A25,PRODUCT59,201541,41808
A25,PRODUCT34,201541,6308
A25,PRODUCT40,201541,69
A25,PRODUCT47,201541,5
A25,PRODUCT13,201541,1
A25,PRODUCT60,201541,170
A25,PRODUCT56,201541,131
A25,PRODUCT57,201541,1279
A25,PRODUCT12,201541,4774
A25,PRODUCT1,201541,25
A25,PRODUCT33,201541,66
A25,PRODUCT14,201541,0
A25,PRODUCT62,201541,863
A25,PRODUCT17,201541,103
A28,PRODUCT58,201541,34
A28,PRODUCT63,201541,271
A28,PRODUCT15,201541,334
A28,PRODUCT4,201541,388
A28,PRODUCT16,201541,1
A28,PRODUCT59,201541,108943
A28,PRODUCT34,201541,16598
A28,PRODUCT40,201541,1
A28,PRODUCT47,201541,0
A28,PRODUCT60,201541,9
A28,PRODUCT56,201541,50
A28,PRODUCT57,201541,1706
A28,PRODUCT12,201541,4323
A28,PRODUCT1,201541,9
A28,PRODUCT33,201541,67
A28,PRODUCT62,201541,1452
A22,PRODUCT58,201541,4
A22,PRODUCT59,201541,64306
A22,PRODUCT34,201541,6986
A22,PRODUCT56,201541,99
A22,PRODUCT57,201541,2808
A22,PRODUCT12,201541,11463
A22,PRODUCT33,201541,340
A22,PRODUCT62,201541,2002
A06,PRODUCT58,201541,127
A06,PRODUCT59,201541,28390
A06,PRODUCT34,201541,3121
A06,PRODUCT60,201541,178
A06,PRODUCT56,201541,11
A06,PRODUCT57,201541,191
A06,PRODUCT12,201541,1536
A06,PRODUCT33,201541,57
A06,PRODUCT62,201541,170
A41,PRODUCT58,201541,340
A41,PRODUCT59,201541,344866
A41,PRODUCT34,201541,8283
A41,PRODUCT12,201541,32646
A60,PRODUCT58,201541,13
A60,PRODUCT63,201541,70
A60,PRODUCT4,201541,75
A60,PRODUCT59,201541,43979
A60,PRODUCT34,201541,5423
A60,PRODUCT47,201541,0
A60,PRODUCT56,201541,19
A60,PRODUCT57,201541,189
A60,PRODUCT12,201541,1164
A43,PRODUCT34,201604,672
A43,PRODUCT47,201604,1
A43,PRODUCT60,201604,75
A43,PRODUCT56,201604,7
A43,PRODUCT57,201604,2
A43,PRODUCT12,201604,2978
A43,PRODUCT1,201604,48
A43,PRODUCT33,201604,94
A43,PRODUCT14,201604,3
A59,PRODUCT58,201604,49
A59,PRODUCT63,201604,147
A59,PRODUCT15,201604,37
A59,PRODUCT4,201604,149
A59,PRODUCT16,201604,46
A59,PRODUCT36,201604,0
A59,PRODUCT59,201604,12717
A59,PRODUCT34,201604,855
A59,PRODUCT47,201604,1
A59,PRODUCT60,201604,70
A59,PRODUCT56,201604,11
A59,PRODUCT57,201604,42
A59,PRODUCT12,201604,1404
A59,PRODUCT1,201604,57
A59,PRODUCT33,201604,196
A21,PRODUCT58,201604,797
A21,PRODUCT63,201604,84
A21,PRODUCT15,201604,51
A21,PRODUCT4,201604,60
A21,PRODUCT16,201604,34
A21,PRODUCT59,201604,14274
A21,PRODUCT34,201604,2014
A21,PRODUCT47,201604,6
A21,PRODUCT60,201604,53
A21,PRODUCT56,201604,112
A21,PRODUCT57,201604,545
A21,PRODUCT12,201604,1460
A21,PRODUCT1,201604,16
A21,PRODUCT33,201604,290
A21,PRODUCT14,201604,5
A21,PRODUCT62,201604,567
A27,PRODUCT58,201604,1065
A27,PRODUCT63,201604,5
A27,PRODUCT15,201604,42
A27,PRODUCT4,201604,25
A27,PRODUCT16,201604,0
A27,PRODUCT59,201604,486758
A27,PRODUCT34,201604,11497
A46,PRODUCT58,201604,466
A46,PRODUCT59,201604,21789
A46,PRODUCT34,201604,461
A01,PRODUCT2,201604,24662
A01,PRODUCT6,201604,26
A01,PRODUCT58,201604,30046
A01,PRODUCT63,201604,43430
A01,PRODUCT15,201604,4161
A48,PRODUCT60,201606,373
A48,PRODUCT56,201606,2746
A48,PRODUCT57,201606,2075
A48,PRODUCT61,201606,0
A48,PRODUCT12,201606,14871
A48,PRODUCT1,201606,11475
A77,PRODUCT12,201606,4320
A77,PRODUCT1,201606,2813
A48,PRODUCT33,201606,3524
A48,PRODUCT62,201606,6698
A61,PRODUCT58,201606,22
A61,PRODUCT59,201606,66459
A61,PRODUCT34,201606,539
A33,PRODUCT58,201606,13
A33,PRODUCT59,201606,71965
A33,PRODUCT34,201606,1332
A34,PRODUCT58,201606,1192
A34,PRODUCT59,201606,101332
A34,PRODUCT34,201606,9572
A34,PRODUCT12,201606,7035
A35,PRODUCT58,201606,345
A35,PRODUCT59,201606,11695
A35,PRODUCT34,201606,1495
A36,PRODUCT59,201606,1075
A42,PRODUCT58,201606,0
A42,PRODUCT59,201606,23356
A42,PRODUCT34,201606,594
A54,PRODUCT58,201606,23
A54,PRODUCT59,201606,13375
A54,PRODUCT34,201606,164
A55,PRODUCT58,201606,0
A55,PRODUCT59,201606,16716
A55,PRODUCT34,201606,340
A00,PRODUCT58,201606,61
A00,PRODUCT59,201606,42199
A00,PRODUCT34,201606,25
A29,PRODUCT58,201606,49
A29,PRODUCT59,201606,96808
A29,PRODUCT34,201606,2761
A63,PRODUCT58,201606,2
A63,PRODUCT59,201606,2441
A63,PRODUCT34,201606,160
A64,PRODUCT1,201607,255
A64,PRODUCT33,201607,97
A64,PRODUCT14,201607,88
A43,PRODUCT58,201607,42
A43,PRODUCT63,201607,5
A43,PRODUCT15,201607,33
A43,PRODUCT4,201607,70
A43,PRODUCT16,201607,31
A64,PRODUCT63,201553,2092
A64,PRODUCT15,201553,80
A64,PRODUCT4,201553,1781
A64,PRODUCT16,201553,8
A64,PRODUCT59,201553,24242
A64,PRODUCT34,201553,6586
A64,PRODUCT40,201553,0
A64,PRODUCT60,201553,7
A64,PRODUCT56,201553,18
A64,PRODUCT61,201553,0
A64,PRODUCT12,201553,10913
A64,PRODUCT1,201553,513
A64,PRODUCT33,201553,98
A64,PRODUCT14,201553,46
A43,PRODUCT58,201553,141
A43,PRODUCT63,201553,25
A43,PRODUCT15,201553,23
A43,PRODUCT4,201553,98
A43,PRODUCT16,201553,70
A43,PRODUCT59,201553,16977
A43,PRODUCT34,201553,1272
A43,PRODUCT47,201553,0
A43,PRODUCT60,201553,103
A43,PRODUCT56,201553,3
A43,PRODUCT57,201553,2
A43,PRODUCT12,201553,2326
A43,PRODUCT1,201553,87
A43,PRODUCT33,201553,102
A43,PRODUCT14,201553,3
A59,PRODUCT58,201553,164
A59,PRODUCT63,201553,159
A59,PRODUCT15,201553,67
A59,PRODUCT4,201553,164
A59,PRODUCT16,201553,69
A59,PRODUCT36,201553,0
A59,PRODUCT59,201553,18993
A59,PRODUCT34,201553,3331
A59,PRODUCT47,201553,2
A59,PRODUCT60,201553,43
A59,PRODUCT56,201553,0
A59,PRODUCT57,201553,25
A59,PRODUCT12,201553,2507
A59,PRODUCT1,201553,84
A59,PRODUCT33,201553,82
A21,PRODUCT58,201553,503
A21,PRODUCT63,201553,110
A21,PRODUCT15,201553,82
A21,PRODUCT4,201553,115
A21,PRODUCT16,201553,11
A21,PRODUCT59,201553,17428
A21,PRODUCT34,201553,3332
A21,PRODUCT47,201553,1
A21,PRODUCT60,201553,61
A21,PRODUCT56,201553,151
A21,PRODUCT57,201553,634
A21,PRODUCT12,201553,1990
A21,PRODUCT1,201553,116
A21,PRODUCT33,201553,300
A21,PRODUCT14,201553,5
A21,PRODUCT62,201553,663
A27,PRODUCT58,201553,25
A27,PRODUCT63,201553,2
A27,PRODUCT15,201553,14
A27,PRODUCT4,201553,22
A27,PRODUCT16,201553,1
A27,PRODUCT59,201553,502766
A21,PRODUCT15,201521,32
A21,PRODUCT4,201521,54
A21,PRODUCT16,201521,0
A21,PRODUCT59,201521,14849
A21,PRODUCT34,201521,3005
A21,PRODUCT47,201521,1
A21,PRODUCT60,201521,26
A21,PRODUCT56,201521,99
A21,PRODUCT57,201521,441
A21,PRODUCT12,201521,1026
A21,PRODUCT1,201521,0
A21,PRODUCT33,201521,199
A21,PRODUCT14,201521,4
A21,PRODUCT62,201521,493
A27,PRODUCT58,201521,78
A27,PRODUCT63,201521,0
A27,PRODUCT15,201521,6
A27,PRODUCT4,201521,3
A27,PRODUCT16,201521,0
A27,PRODUCT59,201521,383094
A27,PRODUCT34,201521,7942
A60,PRODUCT58,201523,69
A60,PRODUCT63,201523,102
A60,PRODUCT4,201523,113
A60,PRODUCT59,201523,33521
A60,PRODUCT34,201523,5223
A60,PRODUCT47,201523,0
A60,PRODUCT56,201523,21
A60,PRODUCT57,201523,150
A60,PRODUCT12,201523,1182
A60,PRODUCT1,201523,1
A60,PRODUCT33,201523,56
A60,PRODUCT62,201523,256
A37,PRODUCT58,201523,9
A37,PRODUCT59,201523,40995
A37,PRODUCT34,201523,1176
A31,PRODUCT58,201523,15
A31,PRODUCT59,201523,33970
A31,PRODUCT34,201523,440
A04,PRODUCT58,201523,115
A04,PRODUCT63,201523,83
A04,PRODUCT15,201523,69
A04,PRODUCT4,201523,490
A04,PRODUCT16,201523,10
A04,PRODUCT59,201523,133866
A04,PRODUCT34,201523,15770
A04,PRODUCT40,201523,250
A04,PRODUCT47,201523,5
A04,PRODUCT60,201523,8
A04,PRODUCT56,201523,73
A04,PRODUCT57,201523,1969
A04,PRODUCT12,201523,13328
A04,PRODUCT1,201523,7
A04,PRODUCT33,201523,616
A04,PRODUCT14,201523,40
A04,PRODUCT62,201523,439
A65,PRODUCT47,201539,13
A65,PRODUCT60,201539,64
A65,PRODUCT56,201539,88
A65,PRODUCT57,201539,79
A65,PRODUCT12,201539,808
A65,PRODUCT1,201539,52
A65,PRODUCT33,201539,99
A65,PRODUCT14,201539,22
A65,PRODUCT62,201539,197
A24,PRODUCT58,201539,19
A24,PRODUCT63,201539,66
A24,PRODUCT15,201539,907
A24,PRODUCT4,201539,459
A24,PRODUCT16,201539,73
A24,PRODUCT59,201539,183453
A24,PRODUCT34,201539,14562
A24,PRODUCT40,201539,0
A24,PRODUCT47,201539,0
A24,PRODUCT56,201539,244
A24,PRODUCT57,201539,1944
A24,PRODUCT12,201539,8890
A24,PRODUCT33,201539,547
A24,PRODUCT14,201539,0
A24,PRODUCT62,201539,1636
A24,PRODUCT17,201539,118
A26,PRODUCT58,201539,45
A26,PRODUCT63,201539,399
A26,PRODUCT15,201539,569
A26,PRODUCT4,201539,495
A26,PRODUCT16,201539,38
A26,PRODUCT59,201539,124894
A26,PRODUCT34,201539,11663
A26,PRODUCT40,201539,209
A26,PRODUCT47,201539,0
A26,PRODUCT60,201539,29
A26,PRODUCT56,201539,64
A26,PRODUCT57,201539,3057
A26,PRODUCT61,201539,0
A26,PRODUCT12,201539,14738
A26,PRODUCT1,201539,3
A26,PRODUCT33,201539,420
A26,PRODUCT14,201539,13
A26,PRODUCT62,201539,3140
A26,PRODUCT17,201539,2806
A25,PRODUCT58,201539,14
A25,PRODUCT59,201539,51684
A25,PRODUCT34,201539,6636
A25,PRODUCT40,201539,88
A25,PRODUCT47,201539,11
A25,PRODUCT13,201539,1
A25,PRODUCT60,201539,205
A25,PRODUCT56,201539,149
A25,PRODUCT57,201539,1418
A25,PRODUCT12,201539,5997
A25,PRODUCT1,201539,43
A25,PRODUCT33,201539,91
A25,PRODUCT14,201539,0
A25,PRODUCT62,201539,877
A25,PRODUCT17,201539,88
A28,PRODUCT58,201539,41
A28,PRODUCT63,201539,406
A28,PRODUCT15,201539,401
A28,PRODUCT4,201539,549
A28,PRODUCT16,201539,0
A28,PRODUCT59,201539,117791
A28,PRODUCT34,201539,16775
A28,PRODUCT40,201539,3
A28,PRODUCT47,201539,0
A28,PRODUCT60,201539,17
A28,PRODUCT56,201539,79
A28,PRODUCT57,201539,1740
A28,PRODUCT12,201539,4374
A28,PRODUCT1,201539,19
A28,PRODUCT33,201539,61
A28,PRODUCT62,201539,1305
A22,PRODUCT58,201539,2
A22,PRODUCT59,201539,69332
A22,PRODUCT34,201539,7442
A22,PRODUCT56,201539,130
A22,PRODUCT57,201539,3603
A22,PRODUCT12,201539,13445
A22,PRODUCT33,201539,470
A22,PRODUCT62,201539,2171
A12,PRODUCT15,201532,118
A12,PRODUCT4,201532,202
A12,PRODUCT16,201532,35
A12,PRODUCT59,201532,219425
A12,PRODUCT34,201532,23186
A12,PRODUCT40,201532,16
A12,PRODUCT47,201532,19
A12,PRODUCT60,201532,2311
A12,PRODUCT56,201532,391
A12,PRODUCT57,201532,1744
A12,PRODUCT12,201532,7266
A12,PRODUCT1,201532,328
A12,PRODUCT33,201532,2888
A12,PRODUCT14,201532,26
A08,PRODUCT58,201532,601
A08,PRODUCT63,201532,786
A08,PRODUCT15,201532,42
A08,PRODUCT4,201532,561
A08,PRODUCT16,201532,16
A08,PRODUCT36,201532,0
A08,PRODUCT59,201532,56807
A08,PRODUCT34,201532,10906
A08,PRODUCT40,201532,126
A08,PRODUCT47,201532,27
A08,PRODUCT60,201532,545
A08,PRODUCT56,201532,140
A08,PRODUCT57,201532,0
A08,PRODUCT61,201532,0
A08,PRODUCT12,201532,8054
A08,PRODUCT1,201532,328
A08,PRODUCT33,201532,976
A08,PRODUCT14,201532,121
A58,PRODUCT58,201532,176
A58,PRODUCT59,201532,52196
A58,PRODUCT34,201532,2835
A58,PRODUCT47,201532,4
A58,PRODUCT60,201532,483
A58,PRODUCT56,201532,45
A58,PRODUCT57,201532,112
A58,PRODUCT12,201532,4058
A58,PRODUCT1,201532,347
A58,PRODUCT33,201532,296
A38,PRODUCT58,201532,12
A38,PRODUCT59,201532,25276
A38,PRODUCT34,201532,2565
A38,PRODUCT60,201532,216
A38,PRODUCT56,201532,25
A38,PRODUCT57,201532,144
A38,PRODUCT12,201532,232
A38,PRODUCT33,201532,644
A14,PRODUCT58,201532,331
A14,PRODUCT63,201532,245
A14,PRODUCT15,201532,192
A14,PRODUCT4,201532,484
A14,PRODUCT16,201532,447
A14,PRODUCT36,201532,0
A14,PRODUCT5,201532,46
A14,PRODUCT59,201532,65114
A14,PRODUCT34,201532,15947
A14,PRODUCT26,201532,141
A14,PRODUCT64,201532,511
A14,PRODUCT48,201532,209
A14,PRODUCT49,201532,71
A14,PRODUCT74,201532,50
A14,PRODUCT40,201532,0
A14,PRODUCT47,201532,18
A14,PRODUCT60,201532,1020
A14,PRODUCT56,201532,267
A14,PRODUCT12,201532,9445
A14,PRODUCT1,201532,93
A14,PRODUCT41,201532,1774
A14,PRODUCT42,201532,489
A14,PRODUCT51,201532,17
A14,PRODUCT33,201532,789
A14,PRODUCT14,201532,44
A07,PRODUCT58,201532,50
A07,PRODUCT63,201532,105
A07,PRODUCT15,201532,257
A07,PRODUCT4,201532,102
A07,PRODUCT16,201532,35
A07,PRODUCT36,201532,0
A62,PRODUCT58,201532,38
A62,PRODUCT59,201532,164768
A62,PRODUCT34,201532,7563
A62,PRODUCT40,201532,9
A62,PRODUCT47,201532,3
A62,PRODUCT56,201532,26
A62,PRODUCT57,201532,246
A62,PRODUCT12,201532,3461
A62,PRODUCT33,201532,346
A62,PRODUCT14,201532,0
A62,PRODUCT62,201532,67
A50,PRODUCT58,201532,13
A50,PRODUCT59,201532,60747
A50,PRODUCT34,201532,3014
A50,PRODUCT40,201532,24
A50,PRODUCT47,201532,2
A50,PRODUCT60,201532,80
A50,PRODUCT56,201532,32
A50,PRODUCT57,201532,1605
A50,PRODUCT12,201532,2433
A50,PRODUCT1,201532,5
A50,PRODUCT33,201532,558
A50,PRODUCT17,201532,23
A20,PRODUCT58,201532,60
A20,PRODUCT59,201532,106233
A20,PRODUCT34,201532,4278
A15,PRODUCT15,201550,383
A15,PRODUCT4,201550,1177
A15,PRODUCT16,201550,335
A15,PRODUCT36,201550,0
A15,PRODUCT59,201550,104425
A15,PRODUCT34,201550,28625
A15,PRODUCT40,201550,33
A15,PRODUCT47,201550,8
A15,PRODUCT60,201550,880
