regionseg,salesid,productgroup,item,targetweek,planwee,map_price,ir,pmap,pmap10,pro_percent
A01,SALESID0001,PG05,ITEM0405,201604,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201607,201601,799,73,726,653,0.182728411
A01,SALESID0001,PG05,ITEM0405,201608,201601,799,73,726,653,0.182728411
A01,SALESID0001,PG05,ITEM0405,201609,201601,799,73,726,653,0.182728411
A01,SALESID0001,PG05,ITEM0405,201610,201601,799,73,726,653,0.182728411
A01,SALESID0001,PG05,ITEM0405,201614,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201615,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201616,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201617,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201618,201601,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201619,201619,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201620,201620,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201623,201623,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201624,201624,799,129,670,603,0.245306633
A01,SALESID0001,PG05,ITEM0405,201625,201625,799,185,614,553,0.307884856
A01,SALESID0001,PG05,ITEM0405,201626,201626,799,185,614,553,0.307884856
A01,SALESID0001,PG05,ITEM0405,201627,201627,799,185,614,553,0.307884856
A01,SALESID0001,PG05,ITEM0405,201628,201628,799,185,614,553,0.307884856
A01,SALESID0001,PG05,ITEM0406,201525,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201526,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201527,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201528,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201529,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201531,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201532,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201533,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201535,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201536,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201537,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201538,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG02,ITEM0156,201633,201628,499,56,443,399,0.200400802
A01,SALESID0001,PG05,ITEM0406,201539,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201541,201601,899,140,759,683,0.240266963
A01,SALESID0001,PG05,ITEM0406,201542,201601,899,140,759,683,0.240266963
A01,SALESID0001,PG05,ITEM0406,201543,201601,899,140,759,683,0.240266963
A01,SALESID0001,PG05,ITEM0406,201544,201601,899,140,759,683,0.240266963
A01,SALESID0001,PG05,ITEM0406,201545,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0406,201546,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0406,201547,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0406,201548,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0406,201549,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0406,201550,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201551,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201552,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201553,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201601,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201602,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201603,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201604,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201605,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201606,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201607,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201608,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0406,201610,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201611,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201612,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201614,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201615,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201616,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201617,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0406,201620,201620,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201621,201621,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201622,201622,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201623,201623,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201625,201625,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201626,201626,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201627,201627,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0406,201628,201628,899,229,670,603,0.329254727
A01,SALESID0001,PG04,ITEM0351,201553,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201601,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201602,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201603,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201604,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201605,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201606,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201607,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201608,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201609,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201610,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201611,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201612,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201613,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201614,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201615,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201616,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201617,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201618,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201619,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201620,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201621,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201622,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201623,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201624,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201625,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201626,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201627,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201628,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0351,201629,201601,1799,22,1777,1599,0.111172874
A01,SALESID0001,PG04,ITEM0352,201412,201601,1899,100,1799,1799,0.052659294
A01,SALESID0001,PG04,ITEM0352,201413,201601,1899,100,1799,1799,0.052659294
A01,SALESID0001,PG04,ITEM0352,201414,201601,1899,100,1799,1799,0.052659294
A01,SALESID0001,PG04,ITEM0352,201415,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201416,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201417,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201418,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201420,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201421,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201422,201601,1899,200,1699,1699,0.105318589
A01,SALESID0001,PG04,ITEM0352,201425,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201426,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201427,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201428,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201431,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201432,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201433,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG03,ITEM0184,201632,201628,1399,122,1277,1150,0.177984274
A01,SALESID0001,PG04,ITEM0265,201632,201619,0,395,-395,-356,0.25
A01,SALESID0001,PG04,ITEM0352,201434,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201435,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201436,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201440,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201441,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201442,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201443,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201444,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201445,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201450,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201502,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201503,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201504,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201505,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201506,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201507,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201508,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201509,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201510,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201511,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201512,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201513,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201514,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201515,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201516,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201517,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201518,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201519,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201520,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG04,ITEM0352,201521,201601,1899,122,1777,1599,0.157977883
A01,SALESID0001,PG05,ITEM0438,201524,201601,899,117,782,704,0.216907675
A01,SALESID0001,PG05,ITEM0438,201525,201601,899,117,782,704,0.216907675
A01,SALESID0001,PG05,ITEM0438,201526,201601,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201527,201601,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201528,201601,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201529,201601,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201532,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201533,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201534,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201535,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201536,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201537,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201538,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201539,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201540,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201541,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201545,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0438,201546,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0438,201547,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0438,201548,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0438,201549,201601,899,300,599,599,0.333704116
A01,SALESID0001,PG05,ITEM0438,201551,201601,899,196,703,633,0.295884316
A01,SALESID0001,PG05,ITEM0438,201552,201601,899,196,703,633,0.295884316
A01,SALESID0001,PG05,ITEM0438,201553,201601,899,196,703,633,0.295884316
A01,SALESID0001,PG05,ITEM0438,201601,201601,899,196,703,633,0.295884316
A01,SALESID0001,PG05,ITEM0438,201602,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201603,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201604,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201605,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201606,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201607,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201608,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201609,201601,899,62,837,753,0.16240267
A01,SALESID0001,PG05,ITEM0438,201610,201601,899,62,837,753,0.16240267
A01,SALESID0001,PG05,ITEM0438,201611,201601,899,62,837,753,0.16240267
A01,SALESID0001,PG05,ITEM0438,201612,201601,899,62,837,753,0.16240267
A01,SALESID0001,PG05,ITEM0438,201613,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201614,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201615,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201616,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201617,201601,899,173,726,653,0.273637375
A01,SALESID0001,PG05,ITEM0438,201618,201601,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201619,201619,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201620,201620,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201621,201621,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201622,201622,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201623,201623,899,229,670,603,0.329254727
A01,SALESID0001,PG05,ITEM0438,201624,201624,899,118,781,703,0.218020022
A01,SALESID0001,PG05,ITEM0438,201625,201625,899,285,614,553,0.38487208
A01,SALESID0001,PG05,ITEM0438,201626,201626,899,285,614,553,0.38487208
A01,SALESID0001,PG05,ITEM0438,201627,201627,899,285,614,553,0.38487208
A01,SALESID0001,PG05,ITEM0438,201628,201628,899,285,614,553,0.38487208
A01,SALESID0001,PG05,ITEM0439,201420,201601,1099,205,894,894,0.186533212
A01,SALESID0001,PG05,ITEM0064,201630,201628,1099,262,837,754,0.313921747
A01,SALESID0001,PG05,ITEM0439,201421,201601,1099,205,894,894,0.186533212
A01,SALESID0001,PG05,ITEM0439,201422,201601,1099,205,894,894,0.186533212
A01,SALESID0001,PG05,ITEM0439,201423,201601,1099,205,894,894,0.186533212
A01,SALESID0001,PG05,ITEM0439,201428,201601,1099,207,892,892,0.188353048
A01,SALESID0001,PG05,ITEM0439,201429,201601,1099,207,892,892,0.188353048
A01,SALESID0001,PG05,ITEM0439,201430,201601,1099,207,892,892,0.188353048
A01,SALESID0001,PG05,ITEM0439,201434,201601,1099,262,837,837,0.238398544
A01,SALESID0001,PG05,ITEM0439,201435,201601,1099,262,837,837,0.238398544
A01,SALESID0001,PG05,ITEM0439,201436,201601,1099,262,837,837,0.238398544
A01,SALESID0001,PG05,ITEM0439,201443,201601,1099,151,948,948,0.137397634
A01,SALESID0001,PG05,ITEM0439,201444,201601,1099,151,948,948,0.137397634
A01,SALESID0001,PG05,ITEM0439,201445,201601,1099,151,948,948,0.137397634
A01,SALESID0001,PG05,ITEM0439,201502,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201503,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201504,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201509,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201510,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201511,201601,1099,151,948,853,0.223839854
A01,SALESID0001,PG05,ITEM0439,201517,201601,1099,156,943,849,0.227479527
A01,SALESID0001,PG05,ITEM0439,201518,201601,1099,156,943,849,0.227479527
A01,SALESID0001,PG05,ITEM0439,201519,201601,1099,156,943,849,0.227479527
A01,SALESID0001,PG05,ITEM0439,201520,201601,1099,262,837,753,0.314831665
A01,SALESID0001,PG05,ITEM0057,201509,201601,699,84,615,554,0.207439199
A01,SALESID0001,PG05,ITEM0057,201511,201601,699,84,615,554,0.207439199
A01,SALESID0001,PG05,ITEM0057,201512,201601,699,84,615,554,0.207439199
A01,SALESID0001,PG05,ITEM0057,201513,201601,699,84,615,554,0.207439199
A01,SALESID0001,PG05,ITEM0057,201514,201601,699,84,615,554,0.207439199
A01,SALESID0001,PG05,ITEM0057,201520,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201521,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201522,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201523,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201526,201601,699,140,559,503,0.280400572
A01,SALESID0001,PG05,ITEM0057,201527,201601,699,140,559,503,0.280400572
A01,SALESID0001,PG05,ITEM0057,201528,201601,699,140,559,503,0.280400572
A01,SALESID0001,PG05,ITEM0057,201529,201601,699,140,559,503,0.280400572
A01,SALESID0001,PG05,ITEM0057,201535,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201536,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201537,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201538,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201541,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201542,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201543,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201545,201601,699,200,499,499,0.286123033
A01,SALESID0001,PG05,ITEM0057,201546,201601,699,200,499,499,0.286123033
A01,SALESID0001,PG05,ITEM0057,201547,201601,699,200,499,499,0.286123033
A01,SALESID0001,PG05,ITEM0057,201548,201601,699,200,499,499,0.286123033
A01,SALESID0001,PG05,ITEM0057,201549,201601,699,200,499,499,0.286123033
A01,SALESID0001,PG05,ITEM0057,201551,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201552,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201553,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201601,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201604,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201605,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201606,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201607,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201608,201601,699,107,592,533,0.237482117
A01,SALESID0001,PG05,ITEM0057,201610,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201611,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201612,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201613,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201614,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201615,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201616,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201617,201601,699,85,614,553,0.208869814
A01,SALESID0001,PG05,ITEM0057,201620,201620,699,140,559,504,0.278969957
A01,SALESID0001,PG05,ITEM0057,201621,201621,699,140,559,504,0.278969957
A01,SALESID0001,PG05,ITEM0057,201622,201622,699,140,559,504,0.278969957
A01,SALESID0001,PG05,ITEM0057,201623,201623,699,140,559,504,0.278969957
A01,SALESID0001,PG05,ITEM0057,201625,201625,699,162,537,484,0.30758226
A01,SALESID0001,PG05,ITEM0057,201626,201626,699,162,537,484,0.30758226
A01,SALESID0001,PG05,ITEM0057,201627,201627,699,162,537,484,0.30758226
A01,SALESID0001,PG05,ITEM0057,201628,201628,699,162,537,484,0.30758226
A01,SALESID0001,PG05,ITEM0059,201420,201601,799,89,710,710,0.111389237
A01,SALESID0001,PG05,ITEM0059,201421,201601,799,89,710,710,0.111389237
A01,SALESID0001,PG05,ITEM0059,201422,201601,799,89,710,710,0.111389237
A01,SALESID0001,PG05,ITEM0059,201425,201601,799,112,687,687,0.140175219
A01,SALESID0001,PG05,ITEM0059,201426,201601,799,112,687,687,0.140175219
A01,SALESID0001,PG05,ITEM0059,201427,201601,799,112,687,687,0.140175219
A01,SALESID0001,PG05,ITEM0059,201428,201601,799,112,687,687,0.140175219
A01,SALESID0001,PG05,ITEM0059,201434,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201435,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201436,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201440,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201441,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0090,201631,201628,1199,307,892,803,0.330275229
A01,SALESID0001,PG05,ITEM0059,201442,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201449,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201450,201601,799,85,714,714,0.106382979
A01,SALESID0001,PG05,ITEM0059,201451,201601,799,85,714,643,0.195244055
A01,SALESID0001,PG05,ITEM0059,201452,201601,799,85,714,643,0.195244055
A01,SALESID0001,PG05,ITEM0059,201501,201601,799,85,714,643,0.195244055
A01,SALESID0001,PG05,ITEM0059,201502,201601,799,85,714,643,0.195244055
A01,SALESID0001,PG05,ITEM0059,201503,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201504,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201505,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201506,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201507,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201508,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0059,201509,201601,799,84,715,644,0.193992491
A01,SALESID0001,PG05,ITEM0405,201535,201601,799,96,703,633,0.2077597
A01,SALESID0001,PG05,ITEM0407,201503,201601,999,217,782,704,0.295295295
A01,SALESID0001,PG05,ITEM0407,201504,201601,999,217,782,704,0.295295295
A01,SALESID0001,PG05,ITEM0407,201505,201601,999,217,782,704,0.295295295
A01,SALESID0001,PG05,ITEM0410,201620,201620,1099,207,892,803,0.26933576
A01,SALESID0001,PG05,ITEM0410,201621,201621,1099,207,892,803,0.26933576
A01,SALESID0001,PG05,ITEM0410,201622,201622,1099,207,892,803,0.26933576
A01,SALESID0001,PG05,ITEM0410,201623,201623,1099,207,892,803,0.26933576
A01,SALESID0001,PG05,ITEM0410,201625,201625,1099,262,837,754,0.313921747
A01,SALESID0001,PG05,ITEM0410,201626,201626,1099,318,781,703,0.360327571
A01,SALESID0001,PG05,ITEM0410,201627,201627,1099,318,781,703,0.360327571
A01,SALESID0001,PG05,ITEM0410,201628,201628,1099,318,781,703,0.360327571
A01,SALESID0001,PG05,ITEM0410,201629,201628,1099,318,781,703,0.360327571
A01,SALESID0001,PG05,ITEM0410,201630,201628,1099,318,781,703,0.360327571
A01,SALESID0001,PG05,ITEM0411,201620,201620,999,162,837,754,0.245245245
A01,SALESID0001,PG05,ITEM0411,201621,201621,999,162,837,754,0.245245245
A01,SALESID0001,PG05,ITEM0411,201622,201622,999,162,837,754,0.245245245
A01,SALESID0001,PG05,ITEM0411,201623,201623,999,162,837,754,0.245245245
A01,SALESID0001,PG05,ITEM0411,201625,201625,999,218,781,703,0.296296296
A01,SALESID0001,PG05,ITEM0411,201626,201626,999,273,726,654,0.345345345
A01,SALESID0001,PG05,ITEM0411,201627,201627,999,273,726,654,0.345345345
A01,SALESID0001,PG05,ITEM0411,201628,201628,999,273,726,654,0.345345345
A01,SALESID0001,PG05,ITEM0411,201629,201628,999,273,726,654,0.345345345
A01,SALESID0001,PG05,ITEM0411,201630,201628,999,273,726,654,0.345345345
A01,SALESID0001,PG05,ITEM0412,201515,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201516,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201517,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201519,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201520,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201521,201601,999,106,893,804,0.195195195
A01,SALESID0001,PG05,ITEM0412,201526,201601,999,162,837,753,0.246246246
A01,SALESID0001,PG05,ITEM0412,201527,201601,999,162,837,753,0.246246246
A01,SALESID0001,PG05,ITEM0412,201528,201601,999,162,837,753,0.246246246
